crop,feature_variant,model,baseline_only,deployment_eligible,horizon,validation_window_count,physical_violation_rate,nan_inf_count,target,drift_slope_nmae,drift_slope_nmae_median,drift_slope_nmae_q90,drift_slope_nmae_cvar90
melon,without_quality_flags,extra_trees,False,True,15min,483,0,0,indoor_co2,0.01501246581,0.00693387144,0.09050760881,0.1384998332
melon,without_quality_flags,extra_trees,False,True,30min,483,0,0,all_targets,0.01393209696,0.00990254111,0.03281998514,0.04922303088
melon,without_quality_flags,extra_trees,False,True,30min,483,0,0,indoor_temperature,0.008763525104,0.005258067805,0.02442705031,0.0345559997
melon,without_quality_flags,extra_trees,False,True,30min,483,0,0,indoor_humidity,0.009722697955,0.006383663172,0.02690279029,0.04319232059
melon,without_quality_flags,extra_trees,False,True,30min,483,0,0,indoor_co2,0.02331006783,0.01252567405,0.07043747891,0.1135816634
melon,without_quality_flags,extra_trees,False,True,60min,483,0,0,all_targets,0.01292028816,0.008888498209,0.02973282102,0.04396639818
melon,without_quality_flags,extra_trees,False,True,60min,483,0,0,indoor_temperature,0.008038758285,0.004565076832,0.02071870034,0.03217747694
melon,without_quality_flags,extra_trees,False,True,60min,483,0,0,indoor_humidity,0.008867031005,0.006451512299,0.02185785996,0.0361034019
melon,without_quality_flags,extra_trees,False,True,60min,483,0,0,indoor_co2,0.0218550752,0.01134623286,0.0607958565,0.09739335229
melon,without_quality_flags,lightgbm,False,True,15min,483,0,0,all_targets,0.01075431645,0.008101827753,0.03863392211,0.05653954718
melon,without_quality_flags,lightgbm,False,True,15min,483,0,0,indoor_temperature,0.01142698492,0.005596983071,0.03148037486,0.04400036177
melon,without_quality_flags,lightgbm,False,True,15min,483,0,0,indoor_humidity,0.01180401541,0.006308202571,0.04397587166,0.08019429896
melon,without_quality_flags,lightgbm,False,True,15min,483,0,0,indoor_co2,0.009031949021,0.006031191212,0.06738944284,0.1103788259
melon,without_quality_flags,lightgbm,False,True,30min,483,0,0,all_targets,0.012985694,0.009594850714,0.03218212823,0.04514111683
melon,without_quality_flags,lightgbm,False,True,30min,483,0,0,indoor_temperature,0.01160028571,0.006735582092,0.03001101814,0.04248738106
melon,without_quality_flags,lightgbm,False,True,30min,483,0,0,indoor_humidity,0.01214328878,0.007069148592,0.03354625417,0.05949303586
melon,without_quality_flags,lightgbm,False,True,30min,483,0,0,indoor_co2,0.01521350753,0.009097115431,0.05254524874,0.07685496779
melon,without_quality_flags,lightgbm,False,True,60min,483,0,0,all_targets,0.01206006301,0.008816550618,0.02746712778,0.04051266033
melon,without_quality_flags,lightgbm,False,True,60min,483,0,0,indoor_temperature,0.01078793938,0.006442880789,0.02744603692,0.03877249126
melon,without_quality_flags,lightgbm,False,True,60min,483,0,0,indoor_humidity,0.01102345064,0.006143955704,0.02879646198,0.05226122385
melon,without_quality_flags,lightgbm,False,True,60min,483,0,0,indoor_co2,0.01436879901,0.006859207613,0.04197220112,0.06680667917
melon,without_quality_flags,xgboost,False,True,15min,483,0,0,all_targets,0.009144568873,0.006846495452,0.03424290823,0.05212011988
melon,without_quality_flags,xgboost,False,True,15min,483,0,0,indoor_temperature,0.008199545113,0.004448845949,0.02295488342,0.03679419772
melon,without_quality_flags,xgboost,False,True,15min,483,0,0,indoor_humidity,0.0102046608,0.007001501624,0.03935829632,0.06854230486
melon,without_quality_flags,xgboost,False,True,15min,483,0,0,indoor_co2,0.009029500708,0.003803860506,0.07064763501,0.1124947023
melon,without_quality_flags,xgboost,False,True,30min,483,0,0,all_targets,0.0126567604,0.008769041286,0.02974692543,0.04630419704
melon,without_quality_flags,xgboost,False,True,30min,483,0,0,indoor_temperature,0.008294088783,0.004013161807,0.02301738999,0.03631856091
melon,without_quality_flags,xgboost,False,True,30min,483,0,0,indoor_humidity,0.01123792608,0.007219175054,0.0289921891,0.0513551024
melon,without_quality_flags,xgboost,False,True,30min,483,0,0,indoor_co2,0.01843826633,0.009620843401,0.0594618963,0.09326261189
melon,without_quality_flags,xgboost,False,True,60min,483,0,0,all_targets,0.01216345153,0.009198733744,0.02680534516,0.03869238182
melon,without_quality_flags,xgboost,False,True,60min,483,0,0,indoor_temperature,0.007838963526,0.003973633348,0.02084475658,0.03456286392
melon,without_quality_flags,xgboost,False,True,60min,483,0,0,indoor_humidity,0.01111557643,0.007597276657,0.02488324643,0.04727913916
melon,without_quality_flags,xgboost,False,True,60min,483,0,0,indoor_co2,0.01753581464,0.01040514302,0.04501663358,0.06931188847
melon,without_quality_flags,mlp,False,False,15min,483,0.04278812974,0,all_targets,2.374289868,0.04522159198,8.563661194,11.30913974
melon,without_quality_flags,mlp,False,False,15min,483,0.04278812974,0,indoor_temperature,0.09058728115,0.01745408285,0.2735864967,0.4066352981
melon,without_quality_flags,mlp,False,False,15min,483,0.04278812974,0,indoor_humidity,0.04220088973,0.02982540671,0.1224434427,0.1728108376
melon,without_quality_flags,mlp,False,False,15min,483,0.04278812974,0,indoor_co2,6.990081435,0.08443932663,25.28139794,33.36809787
melon,without_quality_flags,mlp,False,False,30min,483,0.08488612836,0,all_targets,3.35039254,0.04891693682,11.38571897,14.692842
melon,without_quality_flags,mlp,False,False,30min,483,0.08488612836,0,indoor_temperature,0.2029370488,0.02618358657,0.6504987219,0.8690656804
melon,without_quality_flags,mlp,False,False,30min,483,0.08488612836,0,indoor_humidity,0.08258100994,0.0400354394,0.2395125327,0.3320293909
melon,without_quality_flags,mlp,False,False,30min,483,0.08488612836,0,indoor_co2,9.765659561,0.09832881264,33.31616182,42.89385791
melon,without_quality_flags,mlp,False,False,60min,483,0.1461352657,0,all_targets,3.921998531,0.2269711928,13.26780478,16.28937409
melon,without_quality_flags,mlp,False,False,60min,483,0.1461352657,0,indoor_temperature,0.4294904293,0.04033996085,1.427713333,1.802152184
melon,without_quality_flags,mlp,False,False,60min,483,0.1461352657,0,indoor_humidity,0.09101356687,0.04017832372,0.2668749516,0.3795316303
melon,without_quality_flags,mlp,False,False,60min,483,0.1461352657,0,indoor_co2,11.2454916,0.5975415581,38.1285434,46.7179184
cucumber,without_quality_flags,persistence,True,False,15min,387,0,0,all_targets,0.01834533097,0.01475737356,0.04849519313,0.066991729
cucumber,without_quality_flags,persistence,True,False,15min,387,0,0,indoor_temperature,0.01918704079,0.01525456693,0.04486637332,0.05680082862
cucumber,without_quality_flags,persistence,True,False,15min,387,0,0,indoor_humidity,0.01037803669,0.007701117515,0.03877345253,0.05776267407
cucumber,without_quality_flags,persistence,True,False,15min,387,0,0,indoor_co2,0.02547091545,0.02297725939,0.09190903756,0.1280769459
cucumber,without_quality_flags,persistence,True,False,30min,387,0,0,all_targets,0.01762333115,0.01355714177,0.03751884181,0.05816820269
cucumber,without_quality_flags,persistence,True,False,30min,387,0,0,indoor_temperature,0.01928806879,0.01369065334,0.04410749066,0.05632718434
cucumber,without_quality_flags,persistence,True,False,30min,387,0,0,indoor_humidity,0.01191934787,0.009145674961,0.0313248934,0.04599623976
cucumber,without_quality_flags,persistence,True,False,30min,387,0,0,indoor_co2,0.02166257677,0.01181687626,0.06223554829,0.1188757552
cucumber,without_quality_flags,persistence,True,False,60min,387,0,0,all_targets,0.01655192382,0.01324332308,0.03296157405,0.04990477243
cucumber,without_quality_flags,persistence,True,False,60min,387,0,0,indoor_temperature,0.01858570929,0.01255003449,0.04480487815,0.05370819441
cucumber,without_quality_flags,persistence,True,False,60min,387,0,0,indoor_humidity,0.01135830477,0.009106003653,0.02837308045,0.03908663407
cucumber,without_quality_flags,persistence,True,False,60min,387,0,0,indoor_co2,0.01971175741,0.009801488271,0.05469551815,0.0930255585
cucumber,without_quality_flags,linear_regression,False,True,15min,387,0,0,all_targets,0.02147040251,0.01857706951,0.05235502091,0.06883076582
cucumber,without_quality_flags,linear_regression,False,True,15min,387,0,0,indoor_temperature,0.008216242039,0.00525108429,0.02318118444,0.03247554753
cucumber,without_quality_flags,linear_regression,False,True,15min,387,0,0,indoor_humidity,0.02935379878,0.018015734,0.09062648397,0.1211568953
cucumber,without_quality_flags,linear_regression,False,True,15min,387,0,0,indoor_co2,0.02684116671,0.02081640263,0.09829437066,0.1317841315
cucumber,without_quality_flags,linear_regression,False,True,30min,387,0,0,all_targets,0.02336486585,0.01945005442,0.0497115981,0.06714464824
cucumber,without_quality_flags,linear_regression,False,True,30min,387,0,0,indoor_temperature,0.008475426314,0.00654960631,0.0199858903,0.02909319893
cucumber,without_quality_flags,linear_regression,False,True,30min,387,0,0,indoor_humidity,0.03459398851,0.01592928483,0.1021665969,0.1378822663
cucumber,without_quality_flags,linear_regression,False,True,30min,387,0,0,indoor_co2,0.02702518274,0.02056005067,0.06513220766,0.1082931922
cucumber,without_quality_flags,linear_regression,False,True,60min,387,0,0,all_targets,0.0260634923,0.01838635902,0.06211734133,0.08346624885
cucumber,without_quality_flags,linear_regression,False,True,60min,387,0,0,indoor_temperature,0.008293782022,0.006573242863,0.01966942732,0.02552923469
cucumber,without_quality_flags,linear_regression,False,True,60min,387,0,0,indoor_humidity,0.04601355878,0.02062367563,0.1268327209,0.1853821181
cucumber,without_quality_flags,linear_regression,False,True,60min,387,0,0,indoor_co2,0.02388313609,0.01717597966,0.06037272789,0.08577431274
cucumber,without_quality_flags,linear_svr,False,True,15min,387,0,0,all_targets,0.02142801281,0.01877161283,0.05033301614,0.0632176921
cucumber,without_quality_flags,linear_svr,False,True,15min,387,0,0,indoor_temperature,0.01849214315,0.01551718385,0.03714554944,0.05195527383
cucumber,without_quality_flags,linear_svr,False,True,15min,387,0,0,indoor_humidity,0.01969055952,0.0122267207,0.06798947472,0.08839638558
cucumber,without_quality_flags,linear_svr,False,True,15min,387,0,0,indoor_co2,0.02610133577,0.02214457486,0.09330890279,0.1318706466
cucumber,without_quality_flags,linear_svr,False,True,30min,387,0,0,all_targets,0.02351467213,0.02039453717,0.04465207077,0.05895862203
cucumber,without_quality_flags,linear_svr,False,True,30min,387,0,0,indoor_temperature,0.02141603665,0.01906419221,0.04179096882,0.0518123382
cucumber,without_quality_flags,linear_svr,False,True,30min,387,0,0,indoor_humidity,0.02422829238,0.01180637946,0.07474871858,0.09852057558
cucumber,without_quality_flags,linear_svr,False,True,30min,387,0,0,indoor_co2,0.02489968736,0.01817100535,0.06293676331,0.1010737775
cucumber,without_quality_flags,linear_svr,False,True,60min,387,0,0,all_targets,0.02593682371,0.02061075018,0.05416473409,0.06804218307
cucumber,without_quality_flags,linear_svr,False,True,60min,387,0,0,indoor_temperature,0.02274006462,0.02087626633,0.04282672252,0.05209497572
cucumber,without_quality_flags,linear_svr,False,True,60min,387,0,0,indoor_humidity,0.03483921457,0.01556752223,0.0992304604,0.1439614397
cucumber,without_quality_flags,linear_svr,False,True,60min,387,0,0,indoor_co2,0.02023119195,0.01539557554,0.05447139202,0.07514938963
cucumber,without_quality_flags,knn,False,True,15min,387,0,0,all_targets,0.02066561947,0.01519972809,0.05593108213,0.07306313151
cucumber,without_quality_flags,knn,False,True,15min,387,0,0,indoor_temperature,0.01068081364,0.007434999007,0.03245761635,0.04135266247
cucumber,without_quality_flags,knn,False,True,15min,387,0,0,indoor_humidity,0.01376701291,0.01010581429,0.04635890109,0.06964410833
cucumber,without_quality_flags,knn,False,True,15min,387,0,0,indoor_co2,0.03754903186,0.02954219064,0.1194817488,0.1676582443
cucumber,without_quality_flags,knn,False,True,30min,387,0,0,all_targets,0.01856150506,0.01511382123,0.04378991574,0.05893100462
cucumber,without_quality_flags,knn,False,True,30min,387,0,0,indoor_temperature,0.01090835616,0.007618127061,0.02859141687,0.03775311621
cucumber,without_quality_flags,knn,False,True,30min,387,0,0,indoor_humidity,0.01437245747,0.01076677977,0.04024549223,0.05560106719
cucumber,without_quality_flags,knn,False,True,30min,387,0,0,indoor_co2,0.03040370156,0.02157048841,0.08785753713,0.1268017674
cucumber,without_quality_flags,knn,False,True,60min,387,0,0,all_targets,0.01737795494,0.01392822088,0.03568326831,0.04869794202
cucumber,without_quality_flags,knn,False,True,60min,387,0,0,indoor_temperature,0.01047736781,0.007893075266,0.02509020825,0.0322962036
cucumber,without_quality_flags,knn,False,True,60min,387,0,0,indoor_humidity,0.01500382039,0.01000981374,0.04095519813,0.05525533983
cucumber,without_quality_flags,knn,False,True,60min,387,0,0,indoor_co2,0.02665267662,0.01834048976,0.07227851585,0.09476596568
cucumber,without_quality_flags,extra_trees,False,True,15min,387,0,0,all_targets,0.01299209065,0.008809351141,0.03859019522,0.05589379938
cucumber,without_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_temperature,0.00903160558,0.005650545801,0.02574142521,0.03495763413
cucumber,without_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_humidity,0.008674564566,0.007754408589,0.03438065584,0.04982215947
cucumber,without_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_co2,0.02127010181,0.01331754628,0.08767728362,0.1281007248
cucumber,without_quality_flags,extra_trees,False,True,30min,387,0,0,all_targets,0.0123427872,0.009562308225,0.02807874903,0.04382060084
cucumber,without_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_temperature,0.009685014588,0.00704992316,0.02388388236,0.03468757506
cucumber,without_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_humidity,0.009103454061,0.006225100489,0.02831680875,0.03799916868
cucumber,without_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_co2,0.01823989296,0.01107701933,0.05121714173,0.09204172817
cucumber,without_quality_flags,extra_trees,False,True,60min,387,0,0,all_targets,0.01141294903,0.009192141882,0.02646430412,0.0342268703
cucumber,without_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_temperature,0.009043462132,0.006329042698,0.02164932823,0.03026813488
cucumber,without_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_humidity,0.008526472342,0.005242181826,0.02489353951,0.03436514422
cucumber,without_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_co2,0.01666891263,0.01288288493,0.04427249961,0.06708313464
cucumber,without_quality_flags,lightgbm,False,True,15min,387,0,0,all_targets,0.01274714916,0.008657104518,0.03955817648,0.05162405263
cucumber,without_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_temperature,0.007903508723,0.004480635555,0.02373778217,0.03300731464
cucumber,without_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_humidity,0.01162008642,0.008974492934,0.04228497715,0.06364549989
cucumber,without_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_co2,0.01871785234,0.01303381418,0.08435966839,0.1120633769
cucumber,without_quality_flags,lightgbm,False,True,30min,387,0,0,all_targets,0.01247901448,0.01064257404,0.02760448974,0.03922309121
cucumber,without_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_temperature,0.0080090719,0.004728564129,0.02092479889,0.03004677376
cucumber,without_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_humidity,0.01264289112,0.008332860058,0.0344634657,0.05072424547
cucumber,without_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_co2,0.01678508041,0.01233334567,0.05185445573,0.0813779062
cucumber,without_quality_flags,lightgbm,False,True,60min,387,0,0,all_targets,0.01157221119,0.009058902109,0.02447962477,0.03616987675
cucumber,without_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_temperature,0.006999600892,0.004522856672,0.01820381636,0.02529593102
cucumber,without_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_humidity,0.0127285377,0.008692479491,0.03284124976,0.04632554363
cucumber,without_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_co2,0.01498849498,0.008786030466,0.04345114209,0.0653089784
cucumber,without_quality_flags,xgboost,False,True,15min,387,0,0,all_targets,0.0127575321,0.009597686614,0.03679248642,0.05259630328
cucumber,without_quality_flags,xgboost,False,True,15min,387,0,0,indoor_temperature,0.007151510585,0.003779904777,0.02207400316,0.03137326667
cucumber,without_quality_flags,xgboost,False,True,15min,387,0,0,indoor_humidity,0.01207494032,0.007528347271,0.04678767672,0.06602189734
cucumber,without_quality_flags,xgboost,False,True,15min,387,0,0,indoor_co2,0.01904614541,0.01407423999,0.07315730127,0.116669314
cucumber,without_quality_flags,xgboost,False,True,30min,387,0,0,all_targets,0.01210509874,0.009375901509,0.0281181938,0.04150567597
cucumber,without_quality_flags,xgboost,False,True,30min,387,0,0,indoor_temperature,0.007345136938,0.004164798486,0.02050518665,0.02913520049
cucumber,without_quality_flags,xgboost,False,True,30min,387,0,0,indoor_humidity,0.0124929876,0.008586673269,0.03734321279,0.05172834427
cucumber,without_quality_flags,xgboost,False,True,30min,387,0,0,indoor_co2,0.01647717167,0.01098507235,0.05207475066,0.08538266237
cucumber,without_quality_flags,xgboost,False,True,60min,387,0,0,all_targets,0.01149223293,0.008110260337,0.0241142381,0.03643568338
cucumber,without_quality_flags,xgboost,False,True,60min,387,0,0,indoor_temperature,0.006947858493,0.0042491895,0.01734451615,0.02567500882
cucumber,without_quality_flags,xgboost,False,True,60min,387,0,0,indoor_humidity,0.01266618612,0.008377571109,0.03575594217,0.05056124781
cucumber,without_quality_flags,xgboost,False,True,60min,387,0,0,indoor_co2,0.01486265419,0.009336154655,0.04180621817,0.06541932086
cucumber,without_quality_flags,mlp,False,True,15min,387,0,0,all_targets,0.05879887514,0.02714786379,0.1977614733,0.2313988607
cucumber,without_quality_flags,mlp,False,True,15min,387,0,0,indoor_temperature,0.00982812204,0.005952584903,0.02723465432,0.03758455164
cucumber,without_quality_flags,mlp,False,True,15min,387,0,0,indoor_humidity,0.1301702074,0.03333886729,0.4810627947,0.6070455584
cucumber,without_quality_flags,mlp,False,True,15min,387,0,0,indoor_co2,0.03639829596,0.02185800956,0.1283083038,0.1885518453
cucumber,without_quality_flags,mlp,False,True,30min,387,0,0,all_targets,0.04642973216,0.02214402449,0.1467345561,0.1758670277
cucumber,without_quality_flags,mlp,False,True,30min,387,0,0,indoor_temperature,0.008965007371,0.005332206509,0.02497062358,0.033740527
cucumber,without_quality_flags,mlp,False,True,30min,387,0,0,indoor_humidity,0.1036100994,0.02763128168,0.3614618768,0.4792956978
cucumber,without_quality_flags,mlp,False,True,30min,387,0,0,indoor_co2,0.02671408975,0.01392603273,0.07848222603,0.123516426
cucumber,without_quality_flags,mlp,False,True,60min,387,0,0,all_targets,0.03238162679,0.01667306153,0.09364621495,0.1148453634
cucumber,without_quality_flags,mlp,False,True,60min,387,0,0,indoor_temperature,0.008235753849,0.005282866456,0.02109614948,0.02948570999
cucumber,without_quality_flags,mlp,False,True,60min,387,0,0,indoor_humidity,0.06961521427,0.02491382358,0.2327564388,0.3023552615
cucumber,without_quality_flags,mlp,False,True,60min,387,0,0,indoor_co2,0.01929391227,0.0110973239,0.05562349415,0.08725959537
